Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
70823113273,2019,89000,281000,370000
70823113281,2019,89000,283100,372100
70823113299,2019,89400,266100,355500
70823114015,2019,89400,215400,304800
70823114023,2019,89400,245100,334500
70823114031,2019,89400,175300,264700
70823114049,2019,89400,254500,343900
70823114065,2019,89400,357800,447200
70823114073,2019,89000,337200,426200
70823114081,2019,89000,282700,371700
70823114099,2019,89400,240400,329800
70823114106,2019,89400,263400,352800
70823115047,2019,89400,172400,261800
70823115055,2019,89400,242600,332000
70823115063,2019,89400,248000,337400
70823115071,2019,85400,266000,351400
70823116011,2019,89400,244800,334200
70823116029,2019,89000,311000,400000
70823116037,2019,89400,310000,399400
70823116045,2019,89400,308100,397500
70823116053,2019,89400,267000,356400
70823117019,2019,85400,243700,329100
70823117027,2019,85400,229100,314500
70823117035,2019,85400,264100,349500
70823117043,2019,75500,316600,392100
70823117051,2019,75500,242700,318200
70823117069,2019,75500,215600,291100
70823117077,2019,80200,163600,243800
70823117085,2019,76700,231300,308000
70823117093,2019,76700,138500,215200
70823117100,2019,76700,267300,344000
70823117118,2019,80200,277200,357400
70823117126,2019,80200,226100,306300
70823117134,2019,85400,217800,303200
70823202026,2019,137300,202100,339400
70823202034,2019,132500,382300,514800
70823202042,2019,134500,341500,476000
70823202050,2019,134500,340900,475400
70823202068,2019,123400,318100,441500
70823202076,2019,123500,359900,483400
70823202084,2019,134500,399300,533800
70823202092,2019,134500,397500,532000
70823202109,2019,134500,340500,475000
70823202117,2019,123500,327200,450700
70823202125,2019,123500,251500,375000
70823202133,2019,141000,310400,451400
70823202141,2019,144000,313400,457400
70823202159,2019,137300,311700,449000
70823202167,2019,127100,258100,385200
70823202175,2019,127100,233100,360200
70823202183,2019,127100,328200,455300
70823202191,2019,127100,392900,520000
70823202208,2019,122500,372700,495200
70823203016,2019,108300,296700,405000
70823203024,2019,108300,275400,383700
70823203032,2019,120200,299000,419200
70823203040,2019,109700,253900,363600
70823203058,2019,120200,377900,498100
70823203066,2019,123500,295000,418500
70823203074,2019,123500,472500,596000
70823203082,2019,108300,289000,397300
70823203090,2019,120600,314200,434800
70823203107,2019,115300,338200,453500
70823203115,2019,113600,261100,374700
70823203123,2019,113600,290300,403900
70823203131,2019,113600,296600,410200
70823203149,2019,119100,303300,422400
70823203157,2019,119100,307500,426600
70823203165,2019,119100,290500,409600
70823203173,2019,137300,285500,422800
70823204014,2019,113600,238300,351900
70823204022,2019,113600,279000,392600
70823204030,2019,111000,263500,374500
70823204048,2019,107100,248800,355900
70823204056,2019,120300,250100,370400
70823204064,2019,120300,262100,382400
70823204072,2019,120300,260000,380300
70823204080,2019,113400,209500,322900
70823204098,2019,113600,299400,413000
70823204105,2019,113600,225000,338600
70823204113,2019,113400,330200,443600
70823204121,2019,123500,345700,469200
70823204139,2019,123500,289700,413200
70823204147,2019,123500,384200,507700
70823204155,2019,123500,329100,452600
70823204163,2019,119100,315500,434600
70823204171,2019,123500,267000,390500
70823204189,2019,113400,297800,411200
70823204197,2019,122500,398700,521200
70823208016,2019,86900,202900,289800
70823208024,2019,84200,193800,278000
70823208032,2019,84200,181100,265300
70823208040,2019,84200,248300,332500
70823208058,2019,79800,189900,269700
70823208066,2019,84700,285100,369800
70823208074,2019,86300,252700,339000
70823208082,2019,123500,334400,457900
70823208090,2019,123500,343900,467400
70823208107,2019,123500,321500,445000
70823208115,2019,134500,280200,414700
70823208123,2019,134500,308900,443400
70823208131,2019,134500,474500,609000
70823208149,2019,140800,301600,442400
70823208157,2019,109700,303100,412800
70823208165,2019,113400,215800,329200
70823208173,2019,113400,361600,475000
70823208181,2019,137300,263400,400700
70823208199,2019,137300,402300,539600
70823208206,2019,137300,282600,419900
70823208214,2019,137300,256300,393600
70823208222,2019,137300,365300,502600
70823208230,2019,137300,388000,525300
70823208248,2019,137300,377100,514400
70823208256,2019,148300,347800,496100
70823208264,2019,148300,343400,491700
70823208272,2019,147400,441100,588500
70823208280,2019,158200,355400,513600
70823208298,2019,148300,406800,555100
70823208305,2019,146400,298400,444800
70823208313,2019,134200,348400,482600
70823208321,2019,132000,409800,541800
70823208339,2019,132000,387500,519500
70823209014,2019,125400,343300,468700
70823209022,2019,132000,300000,432000
70823209030,2019,134200,289500,423700
70823209048,2019,147200,336400,483600
70823209056,2019,155100,373400,528500
70823209064,2019,155100,367600,522700
70823209072,2019,147200,308900,456100
70823209080,2019,132000,359700,491700
70823209098,2019,132000,276800,408800
70823209105,2019,124200,245300,369500
70823209113,2019,124200,248200,372400
70823209121,2019,132000,368300,500300
70823209139,2019,132000,278700,410700
70823209147,2019,137300,227500,364800
70823209155,2019,143600,321400,465000
70823209163,2019,155100,380500,535600
70823209171,2019,169100,286700,455800
70823209189,2019,134500,406700,541200
70823209197,2019,137300,330600,467900
70823209204,2019,137300,274500,411800
70823209212,2019,137300,327200,464500
70823209220,2019,137300,328100,465400
70823209238,2019,125000,241400,366400
70823209246,2019,121600,268400,390000
70823209254,2019,121600,265900,387500
70823209262,2019,121600,262500,384100
70823209270,2019,120200,211800,332000
70823210011,2019,80100,246900,327000
70823210029,2019,84200,208900,293100
70823210037,2019,79800,204200,284000
70823210045,2019,77100,166100,243200
70823210053,2019,76800,205500,282300
70823210061,2019,76800,224600,301400
70823210079,2019,76800,199800,276600
70823210087,2019,76800,200900,277700
70823210095,2019,76800,192900,269700
70823210102,2019,87700,219700,307400
70823210110,2019,114200,236600,350800
70823210128,2019,113400,293200,406600
70823210136,2019,136900,257000,393900
70823210144,2019,122500,340800,463300
70823210152,2019,136900,438000,574900
70823210160,2019,117800,193700,311500
70823210178,2019,85500,241700,327200
70823210186,2019,76900,191000,267900
70823210194,2019,76900,220100,297000
70823210201,2019,76900,209000,285900
70823210219,2019,76900,299700,376600
70823210227,2019,76900,162300,239200
70823210235,2019,76900,303900,380800
70823210243,2019,76800,258500,335300
70823210251,2019,76800,215900,292700
70823210269,2019,73600,243800,317400
70823210277,2019,113400,198500,311900
70823210285,2019,113400,256400,369800
70823210293,2019,122200,336000,458200
70823210300,2019,113400,242100,355500
70823210318,2019,113400,174500,287900
70823210326,2019,113400,230600,344000
70823210334,2019,113400,334200,447600
70823210342,2019,113400,340100,453500
70823210350,2019,120200,221000,341200
70823210368,2019,120200,322800,443000
70823210376,2019,120200,236600,356800
70823210384,2019,131500,304200,435700
70823210392,2019,134500,213200,347700
70823210409,2019,131500,226800,358300
70823210417,2019,134500,269600,404100
70823210425,2019,134500,300200,434700
70823210433,2019,120200,293200,413400
70823210441,2019,120200,232500,352700
70823210459,2019,109800,307300,417100
70823210467,2019,113400,292900,406300
70823210475,2019,113400,311600,425000
70823210483,2019,113400,345600,459000
70823210491,2019,109800,275000,384800
70823210508,2019,140200,215900,356100
70823210516,2019,140200,216600,356800
70823210524,2019,134500,204300,338800
70823210532,2019,120200,226600,346800
70823210540,2019,109800,268400,378200
70823210558,2019,100100,267400,367500
70823210566,2019,106700,255700,362400
70823210574,2019,106700,272900,379600
70823211019,2019,81300,202600,283900
70823211027,2019,90200,211100,301300
70823211035,2019,93800,235500,329300
70823211043,2019,93800,332200,426000
70823211051,2019,98500,232300,330800
70823211069,2019,94500,200300,294800
70823211077,2019,93800,212200,306000
70823211085,2019,84200,170400,254600
70823211093,2019,79600,214100,293700
70823211100,2019,83900,180900,264800
70823211118,2019,76800,203700,280500
70823211126,2019,76800,228700,305500
70823211134,2019,76800,172100,248900
70823211142,2019,76800,222200,299000
70823211150,2019,78300,171700,250000
70823211168,2019,78300,246200,324500
70823211176,2019,78300,175700,254000
70823211184,2019,78300,216000,294300
70823211192,2019,67700,268500,336200
70823211209,2019,84900,233000,317900
70823211217,2019,76900,191000,267900
70823211225,2019,81400,183800,265200
70823211233,2019,88700,223100,311800
70823211241,2019,92100,248200,340300
70823211259,2019,86100,214700,300800
70823211267,2019,82200,271900,354100
70823211275,2019,87200,268600,355800
70823211283,2019,103000,251200,354200
70823211291,2019,97000,195800,292800
70823211308,2019,103000,249600,352600
70823211316,2019,86100,270400,356500
70823211324,2019,73300,223500,296800
70823211332,2019,76800,201400,278200
70823211340,2019,72800,217200,290000
70823211358,2019,70700,251000,321700
70823211366,2019,76900,201400,278300
70823211374,2019,67700,214800,282500
70823211382,2019,76800,202300,279100
70823211390,2019,79900,204400,284300
70823212017,2019,73600,203300,276900
70823212025,2019,90800,263900,354700
70823212033,2019,90800,199400,290200
70823212041,2019,90800,218700,309500
70823212059,2019,90800,228900,319700
70823212067,2019,90800,181700,272500
70823212075,2019,87600,155800,243400
70823212083,2019,87600,242400,330000
70823212091,2019,87600,171300,258900
70823212108,2019,87600,243400,331000
70823212116,2019,87600,191400,279000
70823212124,2019,77100,189700,266800
70823212132,2019,82700,198400,281100
70823212140,2019,87600,175200,262800
70823212158,2019,79600,170800,250400
70823212166,2019,71100,151800,222900
70823212174,2019,71100,160500,231600
70823212182,2019,68100,198800,266900
70823212190,2019,68100,151100,219200
70823212207,2019,68100,187700,255800
70823212215,2019,68100,204200,272300
70823212223,2019,76900,176700,253600
70823212231,2019,68100,197900,266000
70823303022,2019,80800,184600,265400
70823303030,2019,80800,147300,228100
70823303048,2019,80800,186100,266900
70823303056,2019,82500,177500,260000
70823303064,2019,100500,369500,470000
70823303072,2019,104300,244000,348300
70823303080,2019,98200,252300,350500
70823303098,2019,87200,256300,343500
70823303105,2019,86300,217000,303300
70823303113,2019,83500,185100,268600
70823303121,2019,83500,274500,358000
70823303139,2019,83500,189600,273100
70823303147,2019,83500,239000,322500
70823303155,2019,83500,195100,278600
70823303163,2019,83500,142400,225900
70823303171,2019,83500,241800,325300
70823303189,2019,83500,232300,315800
70823303197,2019,83500,217600,301100
70823303204,2019,83500,208500,292000
70823303212,2019,83500,255500,339000
70823303220,2019,83500,162600,246100
70823304020,2019,74000,156900,230900
70823304038,2019,74000,178800,252800
70823304046,2019,74000,152900,226900
70823304054,2019,74000,174300,248300
70823304062,2019,79900,243600,323500
70823304070,2019,87300,207600,294900
70823304088,2019,91800,184300,276100
70823304096,2019,85000,243100,328100
70823304103,2019,78600,154300,232900
70823304111,2019,74000,152500,226500
70823304129,2019,74000,188900,262900
70823304137,2019,76300,252400,328700
70823304145,2019,78100,155600,233700
70823304153,2019,78100,162300,240400
70823304161,2019,78100,168100,246200
70823304179,2019,76300,161900,238200
70823304187,2019,76100,132200,208300
70823304195,2019,74000,149600,223600
70823304202,2019,71700,150800,222500
70823304210,2019,70100,136200,206300
70823304228,2019,78100,174800,252900
70823304236,2019,85000,170100,255100
70823304244,2019,89800,147300,237100
70823304252,2019,87400,126500,213900
70823304260,2019,85000,226600,311600
70823304278,2019,78100,199500,277600
70823304286,2019,78100,219700,297800
70823304294,2019,78100,196000,274100
70823304301,2019,78100,247200,325300
70823304319,2019,78100,188200,266300
70823304327,2019,78100,224200,302300
70823304335,2019,78100,216300,294400
70823304343,2019,78100,188200,266300
70823304351,2019,78100,201500,279600
70823304369,2019,78100,224300,302400
70823304377,2019,78100,161900,240000
70823304385,2019,78100,225200,303300
70823304393,2019,78100,182600,260700
70823304400,2019,78100,135200,213300
70823304418,2019,74000,197000,271000
70823305010,2019,74000,135000,209000
70823305028,2019,78100,219700,297800
70823305036,2019,78100,215200,293300
70823305044,2019,78100,189300,267400
70823305052,2019,78100,241000,319100
70823305060,2019,78100,189300,267400
70823305078,2019,78100,134300,212400
70823305086,2019,78100,224400,302500
70823305094,2019,78100,254700,332800
70823305101,2019,78100,204000,282100
70823305119,2019,78100,228700,306800
70823305127,2019,78100,238100,316200
70823305135,2019,78100,196900,275000
70823305143,2019,74000,193400,267400
70823305151,2019,78100,217400,295500
70823305169,2019,82300,157600,239900
70823305177,2019,82300,173700,256000
70823305185,2019,82300,180400,262700
70823305193,2019,82300,221600,303900
70823305200,2019,82300,181900,264200
70823305218,2019,86800,184000,270800
70823305242,2019,86800,208700,295500
70823305250,2019,82300,220000,302300
70823305268,2019,82300,212100,294400
70823305276,2019,82300,169400,251700
70823305284,2019,82300,166700,249000
70823305292,2019,76400,184300,260700
70823305309,2019,78100,152800,230900
70823306018,2019,78100,193800,271900
70823306026,2019,80100,186800,266900
70823306034,2019,82300,187700,270000
70823306042,2019,82300,212100,294400
70823306050,2019,82300,200800,283100
70823306068,2019,82300,193000,275300
70823306076,2019,90200,177200,267400
70823306092,2019,93000,151900,244900
70823306109,2019,82300,211000,293300
70823306117,2019,81100,222900,304000
70823306125,2019,82300,224500,306800
70823306133,2019,82300,199800,282100
70823306141,2019,80100,189500,269600
70823306159,2019,78100,192700,270800
70823306175,2019,78100,157200,235300
70823306183,2019,80100,178500,258600
70823306191,2019,82300,124700,207000
70823306208,2019,82300,159300,241600
70823306216,2019,82300,192700,275000
70823306224,2019,82300,153600,235900
70823306232,2019,90200,182900,273100
70823306258,2019,90200,224400,314600
70823306266,2019,82300,226700,309000
70823306274,2019,82300,200800,283100
70823306282,2019,82300,216600,298900
70823306290,2019,82300,187900,270200
70823306307,2019,80100,200800,280900
70823306315,2019,78100,179200,257300
70823307016,2019,78100,237900,316000
70823307024,2019,80100,168200,248300
70823307032,2019,82300,236800,319100
70823307040,2019,82300,198600,280900
70823307058,2019,82300,167100,249400
70823307066,2019,82300,187300,269600
